DATE_READING,YEAR,MONTH,DAY,AREA_NUMBER,ELNINO,LANINA,TOTAL_CAPTURE
20161002,2016,10,2,1,0,0,0
20110830,2011,8,30,1,0,0,0
20150716,2015,7,16,2,1,0,0
20071220,2007,12,20,1,0,1,0
20130315,2013,3,15,1,0,0,0
20180906,2018,9,6,4,0,0,0
20100404,2010,4,4,2,0,0,0
20200814,2020,8,14,2,0,0,0
20111213,2011,12,13,4,0,1,0
20090823,2009,8,23,4,0,0,0
20130614,2013,6,14,1,0,0,0
20160821,2016,8,21,2,0,0,0
20140825,2014,8,25,1,0,0,0
20070826,2007,8,26,1,0,1,0
20200603,2020,6,3,2,0,0,0
20150305,2015,3,5,4,0,0,2
20170615,2017,6,15,4,0,0,0
20200221,2020,2,21,4,0,0,0
20060516,2006,5,16,3,0,0,0
20131021,2013,10,21,1,0,0,0
20081213,2008,12,13,3,0,1,0
20111018,2011,10,18,4,0,1,0
20080709,2008,7,9,4,0,0,0
20120104,2012,1,4,4,0,1,0
20171116,2017,11,16,3,0,0,0
20170530,2017,5,30,2,0,0,0
20150315,2015,3,15,1,0,0,0
20190430,2019,4,30,4,0,0,0
20140323,2014,3,23,2,0,0,0
20160118,2016,1,18,2,1,0,0
20070311,2007,3,11,1,0,0,0
20170608,2017,6,8,2,0,0,0
20090308,2009,3,8,1,0,0,0
20110512,2011,5,12,4,0,0,0
20060808,2006,8,8,1,0,0,0
20160911,2016,9,11,2,0,0,0
20160928,2016,9,28,1,0,0,0
20180723,2018,7,23,2,0,0,0
20121104,2012,11,4,2,0,0,0
20081205,2008,12,5,2,0,1,0
20130411,2013,4,11,1,0,0,0
20191212,2019,12,12,2,0,0,0
20200806,2020,8,6,1,0,0,0
20071114,2007,11,14,1,0,1,0
20101223,2010,12,23,1,0,1,0
20091109,2009,11,9,1,1,0,0
20071031,2007,10,31,2,0,1,0
20101203,2010,12,3,2,0,1,2
20150608,2015,6,8,2,1,0,0
20071024,2007,10,24,2,0,1,0
20191207,2019,12,7,2,0,0,0
20100324,2010,3,24,3,1,0,0
20180307,2018,3,7,4,0,0,0
20080307,2008,3,7,1,0,0,0
20130618,2013,6,18,4,0,0,2
20111202,2011,12,2,2,0,1,0
20100921,2010,9,21,1,0,1,0
20150609,2015,6,9,1,1,0,0
20151201,2015,12,1,3,1,0,0
20060425,2006,4,25,1,0,0,0
20091108,2009,11,8,4,1,0,0
20090526,2009,5,26,3,0,0,0
20101026,2010,10,26,1,0,1,0
20191215,2019,12,15,3,0,0,0
20081129,2008,11,29,1,0,0,0
20071111,2007,11,11,4,0,1,0
20181130,2018,11,30,1,0,0,0
20150513,2015,5,13,3,1,0,0
20110516,2011,5,16,3,0,0,0
20090508,2009,5,8,3,0,0,2
20101015,2010,10,15,2,0,1,0
20120105,2012,1,5,1,0,1,0
20171109,2017,11,9,1,0,0,0
20070131,2007,1,31,2,1,0,0
20120119,2012,1,19,3,0,1,0
20131102,2013,11,2,1,0,0,0
20070527,2007,5,27,2,0,0,0
20071112,2007,11,12,2,0,1,0
20191109,2019,11,9,2,0,0,0
20130905,2013,9,5,3,0,0,0
20101123,2010,11,23,1,0,1,0
20160524,2016,5,24,4,0,0,0
20060201,2006,2,1,2,0,0,0
20080613,2008,6,13,1,0,0,0
20181227,2018,12,27,1,0,0,1
20150720,2015,7,20,3,1,0,0
20130524,2013,5,24,2,0,0,0
20080101,2008,1,1,2,0,1,0
20061227,2006,12,27,4,1,0,1
20070410,2007,4,10,1,0,0,0
20200120,2020,1,20,4,0,0,0
20100807,2010,8,7,3,0,1,0
20190121,2019,1,21,2,0,0,0
20190501,2019,5,1,4,0,0,0
20190531,2019,5,31,3,0,0,0
20140221,2014,2,21,1,0,0,0
20140409,2014,4,9,2,0,0,1
20130108,2013,1,8,4,0,0,1
20140310,2014,3,10,4,0,0,0
20180710,2018,7,10,2,0,0,0
20170530,2017,5,30,1,0,0,0
20150514,2015,5,14,3,1,0,1
20140303,2014,3,3,2,0,0,0
20180719,2018,7,19,2,0,0,0
20061020,2006,10,20,4,1,0,0
20180824,2018,8,24,1,0,0,0
20061130,2006,11,30,4,1,0,0
20060222,2006,2,22,3,0,0,0
20160921,2016,9,21,4,0,0,0
20161226,2016,12,26,2,0,0,0
20061007,2006,10,7,2,1,0,0
20160131,2016,1,31,2,1,0,0
20180704,2018,7,4,2,0,0,1
20180908,2018,9,8,2,0,0,0
20100425,2010,4,25,3,0,0,0
20110806,2011,8,6,2,0,0,0
20130421,2013,4,21,2,0,0,0
20161011,2016,10,11,1,0,0,0
20160703,2016,7,3,4,0,0,0
20110701,2011,7,1,4,0,0,0
20150211,2015,2,11,3,0,0,1
20090811,2009,8,11,4,0,0,0
20100206,2010,2,6,1,1,0,0
20080611,2008,6,11,4,0,0,0
20180904,2018,9,4,3,0,0,0
20191013,2019,10,13,3,0,0,0
20191031,2019,10,31,4,0,0,0
20151022,2015,10,22,1,1,0,2
20110125,2011,1,25,4,0,1,0
20180320,2018,3,20,4,0,0,0
20140811,2014,8,11,3,0,0,0
20121010,2012,10,10,3,0,0,0
20190227,2019,2,27,4,0,0,0
20080405,2008,4,5,1,0,0,0
20090927,2009,9,27,3,0,0,0
20080321,2008,3,21,3,0,0,0
20120920,2012,9,20,1,0,0,0
20090921,2009,9,21,2,0,0,0
20080421,2008,4,21,4,0,0,0
20120702,2012,7,2,3,0,0,0
20080411,2008,4,11,3,0,0,0
20100401,2010,4,1,1,0,0,0
20100217,2010,2,17,1,1,0,0
20170430,2017,4,30,2,0,0,0
20171002,2017,10,2,1,0,0,0
20171223,2017,12,23,1,0,1,0
20160414,2016,4,14,2,0,0,0
20131213,2013,12,13,3,0,0,0
20200623,2020,6,23,4,0,0,0
20060830,2006,8,30,3,0,0,0
20190724,2019,7,24,4,0,0,1
20131117,2013,11,17,2,0,0,0
20140107,2014,1,7,4,0,0,0
20090423,2009,4,23,1,0,0,0
20191118,2019,11,18,2,0,0,0
20070421,2007,4,21,2,0,0,0
20090508,2009,5,8,4,0,0,0
20130520,2013,5,20,3,0,0,0
20101206,2010,12,6,1,0,1,0
20090914,2009,9,14,3,0,0,0
20091213,2009,12,13,2,1,0,0
20120507,2012,5,7,3,0,0,0
20070419,2007,4,19,4,0,0,1
20071110,2007,11,10,3,0,1,0
20180130,2018,1,30,4,0,1,0
20130710,2013,7,10,2,0,0,0
20181105,2018,11,5,3,0,0,0
20110207,2011,2,7,2,0,1,1
20190322,2019,3,22,2,0,0,0
20120521,2012,5,21,3,0,0,0
20191017,2019,10,17,2,0,0,0
20130930,2013,9,30,4,0,0,0
20090302,2009,3,2,4,0,0,0
20160118,2016,1,18,4,1,0,0
20150928,2015,9,28,2,1,0,0
20130318,2013,3,18,4,0,0,0
20190801,2019,8,1,3,0,0,1
20121108,2012,11,8,2,0,0,0
20150629,2015,6,29,1,1,0,0
20110213,2011,2,13,3,0,1,0
20060910,2006,9,10,4,0,0,0
20140406,2014,4,6,4,0,0,1
20100711,2010,7,11,1,0,1,0
20070628,2007,6,28,3,0,0,0
20190528,2019,5,28,4,0,0,0
20181006,2018,10,6,2,0,0,0
20110319,2011,3,19,2,0,1,0
20100207,2010,2,7,2,1,0,0
20070618,2007,6,18,4,0,0,0
20071023,2007,10,23,1,0,1,0
20121025,2012,10,25,3,0,0,0
20060510,2006,5,10,3,0,0,0
20130316,2013,3,16,4,0,0,0
20150514,2015,5,14,2,1,0,0
20070330,2007,3,30,2,0,0,0
20150710,2015,7,10,3,1,0,1
20170217,2017,2,17,1,0,0,0
20190420,2019,4,20,4,0,0,0
20160517,2016,5,17,1,0,0,0
20190303,2019,3,3,3,0,0,0
20191007,2019,10,7,3,0,0,0
20110112,2011,1,12,1,0,1,0
20110904,2011,9,4,2,0,0,0
20091221,2009,12,21,2,1,0,0
20121028,2012,10,28,3,0,0,0
20180209,2018,2,9,2,0,1,0
20080516,2008,5,16,4,0,0,0
20190106,2019,1,6,3,0,0,0
20070512,2007,5,12,4,0,0,0
20140313,2014,3,13,2,0,0,0
20140328,2014,3,28,3,0,0,0
20150704,2015,7,4,2,1,0,0
20171128,2017,11,28,3,0,0,0
20190401,2019,4,1,2,0,0,0
20120822,2012,8,22,2,0,0,0
20190707,2019,7,7,2,0,0,0
20171103,2017,11,3,3,0,0,0
20191205,2019,12,5,3,0,0,0
20090802,2009,8,2,1,0,0,0
20190313,2019,3,13,3,0,0,3
20130727,2013,7,27,2,0,0,0
20170809,2017,8,9,1,0,0,0
20111202,2011,12,2,4,0,1,1
20180212,2018,2,12,4,0,1,0
20070731,2007,7,31,4,0,0,0
20080624,2008,6,24,3,0,0,0
20150809,2015,8,9,2,1,0,0
20160508,2016,5,8,1,0,0,0
20091214,2009,12,14,1,1,0,0
20060407,2006,4,7,4,0,0,0
20150522,2015,5,22,1,1,0,0
20170909,2017,9,9,3,0,0,1
20080124,2008,1,24,1,0,1,0
20141212,2014,12,12,4,0,0,0
20151006,2015,10,6,2,1,0,0
20190522,2019,5,22,3,0,0,0
20160623,2016,6,23,1,0,0,0
20111213,2011,12,13,1,0,1,0
20061115,2006,11,15,1,1,0,0
20180827,2018,8,27,4,0,0,0
20131012,2013,10,12,4,0,0,0
20200504,2020,5,4,4,0,0,0
20090821,2009,8,21,1,0,0,0
20080913,2008,9,13,1,0,0,0
20130620,2013,6,20,4,0,0,0
20090609,2009,6,9,2,0,0,0
20080107,2008,1,7,1,0,1,0
20081130,2008,11,30,1,0,0,0
20060816,2006,8,16,3,0,0,0
20120514,2012,5,14,4,0,0,0
20171219,2017,12,19,4,0,1,0
20160312,2016,3,12,2,1,0,0
20200827,2020,8,27,4,0,0,0
20061226,2006,12,26,4,1,0,0
20081223,2008,12,23,2,0,1,0
20101127,2010,11,27,2,0,1,0
20150405,2015,4,5,1,0,0,0
20101113,2010,11,13,3,0,1,0
20140302,2014,3,2,1,0,0,0
20091102,2009,11,2,2,1,0,0
20120925,2012,9,25,4,0,0,0
20200509,2020,5,9,4,0,0,0
20091219,2009,12,19,3,1,0,0
20160923,2016,9,23,2,0,0,0
20081010,2008,10,10,1,0,0,0
20120725,2012,7,25,4,0,0,0
20200407,2020,4,7,2,0,0,0
20080116,2008,1,16,2,0,1,0
20091202,2009,12,2,3,1,0,0
20171215,2017,12,15,3,0,1,0
20151127,2015,11,27,2,1,0,1
20130711,2013,7,11,4,0,0,0
20060420,2006,4,20,1,0,0,0
20120718,2012,7,18,4,0,0,0
20140804,2014,8,4,3,0,0,0
20100402,2010,4,2,1,0,0,0
20160213,2016,2,13,2,1,0,0
20071113,2007,11,13,1,0,1,0
20171127,2017,11,27,4,0,0,0
20180210,2018,2,10,4,0,1,0
20080515,2008,5,15,1,0,0,0
20120912,2012,9,12,3,0,0,0
20141028,2014,10,28,2,0,0,0
20090519,2009,5,19,3,0,0,0
20161211,2016,12,11,4,0,0,0
20190415,2019,4,15,1,0,0,0
20181110,2018,11,10,2,0,0,0
20090402,2009,4,2,1,0,0,0
20070903,2007,9,3,4,0,1,0
20090723,2009,7,23,1,0,0,0
20170121,2017,1,21,2,0,0,0
20100724,2010,7,24,4,0,1,0
20190905,2019,9,5,1,0,0,1
20180122,2018,1,22,3,0,1,0
20140519,2014,5,19,4,0,0,1
20100704,2010,7,4,2,0,1,0
20060704,2006,7,4,3,0,0,0
20081120,2008,11,20,1,0,0,0
20141214,2014,12,14,3,0,0,0
20130427,2013,4,27,3,0,0,0
20170614,2017,6,14,4,0,0,0
20140829,2014,8,29,2,0,0,0
20150616,2015,6,16,2,1,0,0
20130612,2013,6,12,2,0,0,0
20170911,2017,9,11,4,0,0,0
20180616,2018,6,16,2,0,0,1
20170923,2017,9,23,1,0,0,0
20161031,2016,10,31,4,0,0,0
20110922,2011,9,22,2,0,0,0
20090709,2009,7,9,1,0,0,0
20180213,2018,2,13,4,0,1,0
20190715,2019,7,15,3,0,0,0
20200322,2020,3,22,1,0,0,0
20120226,2012,2,26,2,0,1,0
20080309,2008,3,9,3,0,0,0
20060527,2006,5,27,3,0,0,0
20070626,2007,6,26,2,0,0,0
20191012,2019,10,12,4,0,0,0
20080805,2008,8,5,1,0,0,0
20190928,2019,9,28,3,0,0,0
20180225,2018,2,25,3,0,1,0
20060327,2006,3,27,2,0,0,0
20160105,2016,1,5,3,1,0,0
20180426,2018,4,26,4,0,0,0
20070331,2007,3,31,3,0,0,0
20150603,2015,6,3,1,1,0,0
20190611,2019,6,11,1,0,0,0
20190206,2019,2,6,4,0,0,0
20140221,2014,2,21,2,0,0,1
20161227,2016,12,27,1,0,0,0
20160706,2016,7,6,3,0,0,0
20141204,2014,12,4,2,0,0,0
20080415,2008,4,15,4,0,0,0
20080719,2008,7,19,3,0,0,0
20100728,2010,7,28,2,0,1,0
20100814,2010,8,14,2,0,1,0
20140802,2014,8,2,3,0,0,0
20171024,2017,10,24,3,0,0,0
20100719,2010,7,19,1,0,1,0
20160302,2016,3,2,3,1,0,0
20140513,2014,5,13,4,0,0,0
20180923,2018,9,23,1,0,0,0
20071230,2007,12,30,1,0,1,0
20150726,2015,7,26,3,1,0,0
20110214,2011,2,14,2,0,1,0
20140520,2014,5,20,2,0,0,0
20061117,2006,11,17,2,1,0,0
20090615,2009,6,15,1,0,0,0
20120905,2012,9,5,2,0,0,0
20060422,2006,4,22,2,0,0,0
20121124,2012,11,24,1,0,0,0
20170823,2017,8,23,4,0,0,1
20190322,2019,3,22,3,0,0,0
20150302,2015,3,2,3,0,0,0
20170202,2017,2,2,3,0,0,0
20141208,2014,12,8,1,0,0,0
20180625,2018,6,25,3,0,0,0
20070823,2007,8,23,4,0,1,0
20171111,2017,11,11,1,0,0,0
20081015,2008,10,15,4,0,0,0
20141121,2014,11,21,4,0,0,0
20090111,2009,1,11,2,1,0,1
20110311,2011,3,11,1,0,1,0
20190701,2019,7,1,4,0,0,0
20071213,2007,12,13,1,0,1,0
20070923,2007,9,23,1,0,1,0
20140407,2014,4,7,3,0,0,0
20130106,2013,1,6,2,0,0,0
20120615,2012,6,15,3,0,0,1
20170706,2017,7,6,3,0,0,0
20170709,2017,7,9,3,0,0,0
20111117,2011,11,17,4,0,1,0
20181226,2018,12,26,4,0,0,0
20080907,2008,9,7,1,0,0,0
20160214,2016,2,14,3,1,0,0
20111031,2011,10,31,3,0,1,0
20110201,2011,2,1,4,0,1,0
20190703,2019,7,3,3,0,0,0
20090529,2009,5,29,2,0,0,0
20191016,2019,10,16,4,0,0,1
20190306,2019,3,6,4,0,0,1
20170805,2017,8,5,4,0,0,0
20190401,2019,4,1,4,0,0,0
20190909,2019,9,9,3,0,0,0
20200217,2020,2,17,3,0,0,0
20071026,2007,10,26,2,0,1,0
20170619,2017,6,19,4,0,0,0
20161016,2016,10,16,3,0,0,0
20060306,2006,3,6,3,0,0,0
20070821,2007,8,21,2,0,1,0
20160313,2016,3,13,4,1,0,0
20160509,2016,5,9,2,0,0,0
20180817,2018,8,17,1,0,0,0
20081006,2008,10,6,4,0,0,0
20100409,2010,4,9,1,0,0,0
20120518,2012,5,18,1,0,0,0
20160427,2016,4,27,1,0,0,0
20170529,2017,5,29,1,0,0,0
20190313,2019,3,13,1,0,0,0
20071023,2007,10,23,3,0,1,0
20111215,2011,12,15,3,0,1,1
20160822,2016,8,22,3,0,0,0
20170130,2017,1,30,3,0,0,0
20060715,2006,7,15,3,0,0,0
20140122,2014,1,22,2,0,0,0
20060530,2006,5,30,2,0,0,0
20130818,2013,8,18,1,0,0,0
20120229,2012,2,29,1,0,1,1
20200718,2020,7,18,2,0,0,0
20090218,2009,2,18,2,1,0,0
20160119,2016,1,19,1,1,0,0
20161218,2016,12,18,3,0,0,0
20060705,2006,7,5,2,0,0,0
20170725,2017,7,25,1,0,0,0
20060515,2006,5,15,2,0,0,0
20060216,2006,2,16,1,0,0,0
20150727,2015,7,27,2,1,0,0
20071227,2007,12,27,3,0,1,0
20180201,2018,2,1,4,0,1,0
20160618,2016,6,18,3,0,0,2
20171019,2017,10,19,1,0,0,2
20080415,2008,4,15,3,0,0,0
20150322,2015,3,22,3,0,0,0
20200607,2020,6,7,3,0,0,0
20160803,2016,8,3,4,0,0,0
20130913,2013,9,13,4,0,0,0
20160804,2016,8,4,4,0,0,0
20200630,2020,6,30,4,0,0,0
20111015,2011,10,15,3,0,1,0
20140428,2014,4,28,3,0,0,0
20130421,2013,4,21,4,0,0,0
20170918,2017,9,18,3,0,0,0
20200407,2020,4,7,3,0,0,0
20100314,2010,3,14,3,1,0,0
20180222,2018,2,22,4,0,1,0
20130502,2013,5,2,3,0,0,0
20130210,2013,2,10,4,0,0,0
20071121,2007,11,21,1,0,1,0
20170104,2017,1,4,1,0,0,0
20180923,2018,9,23,4,0,0,0
20110918,2011,9,18,2,0,0,0
20180419,2018,4,19,2,0,0,0
20100308,2010,3,8,3,1,0,0
20080402,2008,4,2,3,0,0,0
20080519,2008,5,19,1,0,0,0
20130903,2013,9,3,4,0,0,0
20061008,2006,10,8,1,1,0,0
20140109,2014,1,9,3,0,0,1
20190514,2019,5,14,4,0,0,0
20141016,2014,10,16,2,0,0,0
20120417,2012,4,17,4,0,0,0
20120421,2012,4,21,2,0,0,0
20130125,2013,1,25,4,0,0,0
20150429,2015,4,29,1,0,0,2
20160825,2016,8,25,1,0,0,0
20170810,2017,8,10,3,0,0,0
20120225,2012,2,25,1,0,1,0
20100117,2010,1,17,1,1,0,0
20060928,2006,9,28,1,0,0,1
20160306,2016,3,6,3,1,0,0
20130830,2013,8,30,3,0,0,1
20090608,2009,6,8,4,0,0,0
20111213,2011,12,13,3,0,1,0
20120701,2012,7,1,3,0,0,0
20101006,2010,10,6,4,0,1,0
20100916,2010,9,16,4,0,1,0
20101228,2010,12,28,2,0,1,0
20150620,2015,6,20,4,1,0,0
20160210,2016,2,10,2,1,0,0
20160311,2016,3,11,2,1,0,0
20160701,2016,7,1,4,0,0,0
20060115,2006,1,15,1,0,0,0
20070825,2007,8,25,3,0,1,0
20150719,2015,7,19,3,1,0,0
20190121,2019,1,21,1,0,0,0
20150924,2015,9,24,1,1,0,0
20120927,2012,9,27,4,0,0,0
20090728,2009,7,28,3,0,0,0
20100820,2010,8,20,4,0,1,2
20080618,2008,6,18,3,0,0,0
20170629,2017,6,29,3,0,0,0
20180507,2018,5,7,1,0,0,0
20111113,2011,11,13,4,0,1,0
20090505,2009,5,5,1,0,0,0
20150807,2015,8,7,3,1,0,0
20160922,2016,9,22,2,0,0,1
20120114,2012,1,14,4,0,1,0
20101031,2010,10,31,1,0,1,0
20120515,2012,5,15,2,0,0,0
20170528,2017,5,28,2,0,0,0
20140327,2014,3,27,4,0,0,0
20200723,2020,7,23,3,0,0,0
20090808,2009,8,8,2,0,0,0
20090221,2009,2,21,2,1,0,0
20160322,2016,3,22,3,1,0,0
20170805,2017,8,5,2,0,0,0
20081102,2008,11,2,2,0,0,0
20070731,2007,7,31,2,0,0,0
20120101,2012,1,1,1,0,1,0
20080914,2008,9,14,3,0,0,0
20120628,2012,6,28,3,0,0,0
20100914,2010,9,14,2,0,1,0
20120320,2012,3,20,4,0,0,0
20070913,2007,9,13,1,0,1,0
20140903,2014,9,3,4,0,0,0
20080612,2008,6,12,3,0,0,0
20080213,2008,2,13,1,0,1,0
20151206,2015,12,6,3,1,0,0
20071127,2007,11,27,3,0,1,0
20180107,2018,1,7,3,0,1,0
20151225,2015,12,25,3,1,0,0
20141104,2014,11,4,2,0,0,0
20190317,2019,3,17,3,0,0,0
20100127,2010,1,27,1,1,0,0
20160303,2016,3,3,4,1,0,0
20191231,2019,12,31,1,0,0,0
20060203,2006,2,3,4,0,0,0
20071219,2007,12,19,3,0,1,0
20180401,2018,4,1,4,0,0,0
20070717,2007,7,17,4,0,0,0
20081201,2008,12,1,4,0,1,0
20110627,2011,6,27,3,0,0,0
20070805,2007,8,5,2,0,1,0
20160421,2016,4,21,2,0,0,0
20061119,2006,11,19,2,1,0,0
20090629,2009,6,29,4,0,0,0
20151111,2015,11,11,4,1,0,0
20131026,2013,10,26,3,0,0,0
20141222,2014,12,22,2,0,0,0
20080623,2008,6,23,3,0,0,0
20080825,2008,8,25,4,0,0,0
20101031,2010,10,31,2,0,1,0
20190608,2019,6,8,3,0,0,0
20130602,2013,6,2,2,0,0,0
20090416,2009,4,16,3,0,0,0
20090426,2009,4,26,1,0,0,0
20200603,2020,6,3,1,0,0,0
20080724,2008,7,24,2,0,0,0
20180509,2018,5,9,2,0,0,1
20200509,2020,5,9,1,0,0,0
20080205,2008,2,5,2,0,1,0
20150310,2015,3,10,2,0,0,0
20070524,2007,5,24,4,0,0,0
20121108,2012,11,8,3,0,0,2
20080903,2008,9,3,3,0,0,0
20090103,2009,1,3,3,1,0,0
20170404,2017,4,4,4,0,0,0
20160514,2016,5,14,3,0,0,0
20090604,2009,6,4,1,0,0,0
20200220,2020,2,20,4,0,0,0
20130614,2013,6,14,4,0,0,0
20080501,2008,5,1,2,0,0,0
20131206,2013,12,6,1,0,0,0
20080518,2008,5,18,1,0,0,0
20090110,2009,1,10,4,1,0,0
20080131,2008,1,31,1,0,1,0
20101229,2010,12,29,3,0,1,0
20140606,2014,6,6,3,0,0,2
20121001,2012,10,1,1,0,0,0
20160907,2016,9,7,2,0,0,0
20161213,2016,12,13,2,0,0,1
20090321,2009,3,21,4,0,0,0
20161213,2016,12,13,4,0,0,0
20170212,2017,2,12,1,0,0,0
20131022,2013,10,22,4,0,0,0
20200104,2020,1,4,3,0,0,0
20070515,2007,5,15,2,0,0,0
20121214,2012,12,14,2,0,0,0
20150126,2015,1,26,3,0,0,0
20080701,2008,7,1,2,0,0,0
20191127,2019,11,27,3,0,0,0
20131225,2013,12,25,2,0,0,0
20100803,2010,8,3,2,0,1,0
20080630,2008,6,30,2,0,0,0
20140526,2014,5,26,3,0,0,0
20110331,2011,3,31,2,0,1,0
20110529,2011,5,29,3,0,0,0
20061222,2006,12,22,3,1,0,2
20130327,2013,3,27,3,0,0,0
20100920,2010,9,20,4,0,1,0
20170102,2017,1,2,2,0,0,0
20170331,2017,3,31,3,0,0,0
20200412,2020,4,12,3,0,0,0
20100307,2010,3,7,1,1,0,0
20160221,2016,2,21,2,1,0,0
20200219,2020,2,19,1,0,0,0
20101019,2010,10,19,3,0,1,0
20121102,2012,11,2,1,0,0,0
20071206,2007,12,6,2,0,1,0
20120115,2012,1,15,1,0,1,0
20140514,2014,5,14,1,0,0,0
20120307,2012,3,7,3,0,0,0
20181108,2018,11,8,1,0,0,3
20170917,2017,9,17,4,0,0,0
20170803,2017,8,3,3,0,0,0
20100111,2010,1,11,4,1,0,0
20061217,2006,12,17,3,1,0,0
20160925,2016,9,25,4,0,0,0
20110314,2011,3,14,3,0,1,0
20170101,2017,1,1,1,0,0,0
20190115,2019,1,15,1,0,0,0
20130511,2013,5,11,2,0,0,0
20160720,2016,7,20,3,0,0,0
20200804,2020,8,4,2,0,0,0
20070923,2007,9,23,4,0,1,0
20190310,2019,3,10,1,0,0,0
20160701,2016,7,1,1,0,0,0
20150525,2015,5,25,4,1,0,0
20191216,2019,12,16,3,0,0,0
20141225,2014,12,25,4,0,0,0
20160107,2016,1,7,2,1,0,0
20110421,2011,4,21,3,0,0,2
20131022,2013,10,22,1,0,0,0
20100509,2010,5,9,4,0,0,0
20170123,2017,1,23,2,0,0,0
20091029,2009,10,29,2,0,0,0
20100402,2010,4,2,3,0,0,0
20180911,2018,9,11,1,0,0,0
20090614,2009,6,14,3,0,0,0
20140209,2014,2,9,4,0,0,0
20181020,2018,10,20,2,0,0,0
20200129,2020,1,29,4,0,0,1
20190819,2019,8,19,2,0,0,0
20121229,2012,12,29,3,0,0,0
20180530,2018,5,30,4,0,0,2
20131114,2013,11,14,2,0,0,0
20200410,2020,4,10,3,0,0,0
20200101,2020,1,1,1,0,0,0
20121030,2012,10,30,3,0,0,0
20131006,2013,10,6,3,0,0,0
20180112,2018,1,12,2,0,1,0
20160114,2016,1,14,2,1,0,0
20170311,2017,3,11,4,0,0,0
20190404,2019,4,4,2,0,0,0
20090808,2009,8,8,1,0,0,0
20171129,2017,11,29,1,0,0,0
20110530,2011,5,30,3,0,0,0
20100816,2010,8,16,3,0,1,0
20110128,2011,1,28,1,0,1,1
20061026,2006,10,26,2,1,0,0
20150216,2015,2,16,4,0,0,0
20060721,2006,7,21,1,0,0,0
20090930,2009,9,30,3,0,0,4
20060707,2006,7,7,4,0,0,0
20090324,2009,3,24,3,0,0,0
20080503,2008,5,3,2,0,0,0
20120114,2012,1,14,2,0,1,0
20060227,2006,2,27,4,0,0,0
20080403,2008,4,3,2,0,0,0
20191003,2019,10,3,2,0,0,0
20180221,2018,2,21,1,0,1,1
20061124,2006,11,24,4,1,0,1
20170423,2017,4,23,3,0,0,0
20160218,2016,2,18,3,1,0,2
20090228,2009,2,28,4,1,0,0
20061028,2006,10,28,2,1,0,0
20101006,2010,10,6,3,0,1,0
20111007,2011,10,7,4,0,1,0
20060727,2006,7,27,3,0,0,0
20170313,2017,3,13,2,0,0,0
20060930,2006,9,30,1,0,0,0
20140701,2014,7,1,3,0,0,0
20140913,2014,9,13,1,0,0,0
20110329,2011,3,29,2,0,1,0
20120227,2012,2,27,1,0,1,0
20130907,2013,9,7,3,0,0,0
20130805,2013,8,5,3,0,0,0
20091003,2009,10,3,3,0,0,0
20180203,2018,2,3,2,0,1,0
20200218,2020,2,18,4,0,0,0
20060207,2006,2,7,4,0,0,0
20061028,2006,10,28,1,1,0,0
20180606,2018,6,6,2,0,0,0
20150719,2015,7,19,4,1,0,0
20130903,2013,9,3,3,0,0,0
20161007,2016,10,7,2,0,0,0
20191018,2019,10,18,1,0,0,0
20160825,2016,8,25,2,0,0,0
20180511,2018,5,11,4,0,0,0
20131214,2013,12,14,4,0,0,0
20110423,2011,4,23,3,0,0,0
20071203,2007,12,3,3,0,1,0
20100906,2010,9,6,2,0,1,0
20100628,2010,6,28,3,0,0,0
20131022,2013,10,22,2,0,0,1
20080403,2008,4,3,1,0,0,0
20160330,2016,3,30,4,1,0,0
20180102,2018,1,2,4,0,1,0
20140525,2014,5,25,3,0,0,0
20070207,2007,2,7,1,0,0,1
20130917,2013,9,17,1,0,0,0
20070819,2007,8,19,1,0,1,0
20200321,2020,3,21,1,0,0,0
20060205,2006,2,5,3,0,0,0
20060408,2006,4,8,3,0,0,0
20130302,2013,3,2,2,0,0,0
20121115,2012,11,15,4,0,0,0
20060327,2006,3,27,1,0,0,0
20180506,2018,5,6,4,0,0,0
20190406,2019,4,6,3,0,0,0
20180530,2018,5,30,3,0,0,0
20081007,2008,10,7,2,0,0,0
20170330,2017,3,30,3,0,0,0
20100820,2010,8,20,2,0,1,2
20190413,2019,4,13,1,0,0,0
20140330,2014,3,30,1,0,0,0
20130620,2013,6,20,2,0,0,0
20120317,2012,3,17,2,0,0,0
20111110,2011,11,10,3,0,1,0
20060325,2006,3,25,4,0,0,0
20090331,2009,3,31,1,0,0,0
20110116,2011,1,16,4,0,1,0
20090418,2009,4,18,3,0,0,0
20120111,2012,1,11,2,0,1,0
20100106,2010,1,6,3,1,0,0
20120929,2012,9,29,4,0,0,0
20200329,2020,3,29,2,0,0,0
20170623,2017,6,23,3,0,0,0
20130926,2013,9,26,2,0,0,0
20150419,2015,4,19,1,0,0,0
20170130,2017,1,30,4,0,0,0
20140726,2014,7,26,3,0,0,0
20111006,2011,10,6,3,0,1,0
20140824,2014,8,24,2,0,0,0
20060108,2006,1,8,4,0,0,0
20120905,2012,9,5,3,0,0,0
20130614,2013,6,14,2,0,0,0
20110222,2011,2,22,1,0,1,0
20161121,2016,11,21,3,0,0,0
20110417,2011,4,17,4,0,0,0
20190812,2019,8,12,3,0,0,0
20090609,2009,6,9,3,0,0,0
20071002,2007,10,2,2,0,1,0
